facility_id,facility_type,governorate,sku_id,manufacturer,unit_price_egp,flu_index,allergy_index,promotion_flag,public_holiday_flag,day,month,season,actual_demand_units
FAC053,Hospital Pharmacy,Matrouh,SKU052,Sanofi Egypt,64.76,25.2,41.2,0,0,0,5,Spring,6.0
FAC008,Retail Pharmacy,Monufia,SKU028,Pfizer Egypt,53.92,15.4,43.2,0,0,0,5,Spring,13.0
FAC035,Retail Pharmacy,Monufia,SKU005,GSK Egypt,61.24,15.4,43.2,1,0,0,5,Spring,17.0
FAC035,Retail Pharmacy,Monufia,SKU027,AstraZeneca Egypt,101.19,15.4,43.2,0,0,0,5,Spring,8.0
FAC035,Retail Pharmacy,Monufia,SKU051,Novartis Egypt,72.69,15.4,43.2,0,0,0,5,Spring,4.0
FAC062,Clinic Pharmacy,Monufia,SKU013,Amoun,34.73,15.4,43.2,0,0,0,5,Spring,7.0
FAC062,Clinic Pharmacy,Monufia,SKU030,Novartis Egypt,108.86,15.4,43.2,0,0,0,5,Spring,4.0
FAC027,Retail Pharmacy,New Valley,SKU021,CID,43.67,21.2,38.3,0,0,0,5,Spring,7.0
FAC054,Hospital Pharmacy,New Valley,SKU035,Sanofi Egypt,134.47,21.2,38.3,0,0,0,5,Spring,7.0
FAC015,Retail Pharmacy,North Sinai,SKU003,Abbott Egypt,39.18,12.6,48.6,0,0,0,5,Spring,12.0
FAC042,Retail Pharmacy,North Sinai,SKU058,Pfizer Egypt,74.83,12.6,48.6,0,0,0,5,Spring,2.0
FAC012,Retail Pharmacy,Port Said,SKU024,Novo Nordisk Egypt,144.67,17.5,42.1,0,0,0,5,Spring,8.0
FAC058,Clinic Pharmacy,Qalyubia,SKU076,Lundbeck Egypt,128.68,16.8,37.9,1,0,0,5,Spring,3.0
FAC033,Retail Pharmacy,Sharqia,SKU028,Pfizer Egypt,50.94,16.8,50.2,0,0,0,5,Spring,17.0
FAC060,Clinic Pharmacy,Sharqia,SKU018,Janssen Egypt,56.33,16.8,50.2,0,0,0,5,Spring,5.0
FAC016,Retail Pharmacy,South Sinai,SKU064,EIPICO,49.82,16.3,51.6,0,0,0,5,Spring,5.0
FAC043,Hospital Pharmacy,South Sinai,SKU054,Lundbeck Egypt,114.1,16.3,51.6,0,0,0,5,Spring,8.0
FAC014,Retail Pharmacy,Suez,SKU076,Lundbeck Egypt,125.99,11.9,47.5,0,0,0,5,Spring,2.0
FAC041,Retail Pharmacy,Suez,SKU057,Pfizer Egypt,58.26,11.9,47.5,1,0,0,5,Spring,5.0
FAC020,Retail Pharmacy,Assiut,SKU029,Merck Egypt,68.65,5.9,40.8,0,0,1,5,Spring,16.0
FAC047,Hospital Pharmacy,Assiut,SKU024,Novo Nordisk Egypt,140.88,5.9,40.8,1,0,1,5,Spring,5.0
FAC024,Retail Pharmacy,Aswan,SKU003,Abbott Egypt,40.37,16.1,49.8,0,0,1,5,Spring,19.0
FAC051,Hospital Pharmacy,Aswan,SKU030,Novartis Egypt,109.7,16.1,49.8,0,0,1,5,Spring,11.0
FAC009,Retail Pharmacy,Beheira,SKU071,Bayer Egypt,40.61,24.2,49.8,0,0,1,5,Spring,14.0
FAC063,Clinic Pharmacy,Beheira,SKU058,Pfizer Egypt,75.27,24.2,49.8,0,0,1,5,Spring,1.0
FAC018,Retail Pharmacy,Beni Suef,SKU029,Merck Egypt,65.14,20.0,51.2,0,0,1,5,Spring,15.0
FAC045,Hospital Pharmacy,Beni Suef,SKU028,Pfizer Egypt,54.41,20.0,51.2,0,0,1,5,Spring,25.0
FAC028,Retail Pharmacy,Cairo,SKU006,GSK Egypt,52.76,26.3,42.9,0,0,1,5,Spring,8.0
FAC055,Hospital Pharmacy,Cairo,SKU034,CID,22.03,26.3,42.9,0,0,1,5,Spring,26.0
FAC032,Retail Pharmacy,Dakahlia,SKU015,EVA Pharma,28.14,21.8,45.2,0,0,1,5,Spring,6.0
FAC059,Clinic Pharmacy,Dakahlia,SKU008,Hikma Egypt,86.22,21.8,45.2,0,0,1,5,Spring,2.0
FAC011,Retail Pharmacy,Damietta,SKU055,BMS Egypt,48.56,23.6,53.0,0,0,1,5,Spring,3.0
FAC011,Retail Pharmacy,Damietta,SKU058,Pfizer Egypt,80.5,23.6,53.0,0,0,1,5,Spring,2.0
FAC017,Retail Pharmacy,Fayoum,SKU012,Sanofi Egypt,38.69,30.7,45.7,0,0,1,5,Spring,24.0
FAC034,Retail Pharmacy,Gharbia,SKU024,Novo Nordisk Egypt,139.46,24.9,41.0,0,0,1,5,Spring,5.0
FAC002,Retail Pharmacy,Giza,SKU079,GSK Egypt,149.69,22.7,41.7,0,0,1,5,Spring,9.0
FAC013,Retail Pharmacy,Ismailia,SKU067,Schering Egypt,18.57,12.9,45.4,0,0,1,5,Spring,2.0
FAC037,Retail Pharmacy,Kafr El Sheikh,SKU059,EIPICO,22.85,15.7,48.1,0,0,1,5,Spring,10.0
FAC064,Clinic Pharmacy,Kafr El Sheikh,SKU014,CID,22.4,15.7,48.1,1,0,1,5,Spring,16.0
FAC035,Retail Pharmacy,Monufia,SKU040,UCB Egypt,43.75,30.6,38.9,0,0,1,5,Spring,15.0
FAC062,Clinic Pharmacy,Monufia,SKU005,GSK Egypt,60.28,30.6,38.9,0,0,1,5,Spring,8.0
FAC062,Clinic Pharmacy,Monufia,SKU050,AstraZeneca Egypt,50.49,30.6,38.9,0,0,1,5,Spring,4.0
FAC054,Hospital Pharmacy,New Valley,SKU065,Sanofi Egypt,32.41,25.3,57.1,0,0,1,5,Spring,13.0
FAC015,Retail Pharmacy,North Sinai,SKU007,GSK Egypt,118.78,24.0,46.1,0,0,1,5,Spring,6.0
FAC042,Retail Pharmacy,North Sinai,SKU016,AstraZeneca Egypt,70.13,24.0,46.1,0,0,1,5,Spring,15.0
FAC042,Retail Pharmacy,North Sinai,SKU052,Sanofi Egypt,66.11,24.0,46.1,0,0,1,5,Spring,5.0
FAC039,Retail Pharmacy,Port Said,SKU041,Bayer Egypt,34.96,29.8,34.4,0,0,1,5,Spring,10.0
FAC039,Retail Pharmacy,Port Said,SKU069,AstraZeneca Egypt,54.8,29.8,34.4,0,0,1,5,Spring,6.0
FAC004,Retail Pharmacy,Qalyubia,SKU006,GSK Egypt,51.55,2.0,50.8,0,0,1,5,Spring,5.0
FAC031,Retail Pharmacy,Qalyubia,SKU050,AstraZeneca Egypt,53.3,2.0,50.8,0,0,1,5,Spring,8.0
FAC049,Hospital Pharmacy,Qena,SKU063,GSK Egypt,62.14,17.0,43.4,0,0,1,5,Spring,8.0
FAC049,Hospital Pharmacy,Qena,SKU078,Pharco,77.13,17.0,43.4,0,0,1,5,Spring,10.0
FAC060,Clinic Pharmacy,Sharqia,SKU074,Takeda Egypt,85.03,7.9,45.2,0,0,1,5,Spring,10.0
FAC021,Retail Pharmacy,Sohag,SKU023,Sanofi Egypt,519.03,19.1,47.1,0,0,1,5,Spring,2.0
FAC048,Hospital Pharmacy,Sohag,SKU071,Bayer Egypt,41.12,19.1,47.1,0,0,1,5,Spring,13.0
FAC043,Hospital Pharmacy,South Sinai,SKU079,GSK Egypt,143.38,16.1,36.0,0,0,1,5,Spring,22.0
FAC051,Hospital Pharmacy,Aswan,SKU052,Sanofi Egypt,63.89,20.7,52.8,0,0,2,5,Spring,5.0
FAC009,Retail Pharmacy,Beheira,SKU028,Pfizer Egypt,53.56,18.5,41.1,1,0,2,5,Spring,18.0
FAC063,Clinic Pharmacy,Beheira,SKU022,Servier Egypt,94.49,18.5,41.1,0,0,2,5,Spring,6.0
FAC063,Clinic Pharmacy,Beheira,SKU069,AstraZeneca Egypt,54.23,18.5,41.1,0,0,2,5,Spring,4.0
FAC018,Retail Pharmacy,Beni Suef,SKU028,Pfizer Egypt,51.34,14.0,43.3,0,0,2,5,Spring,11.0
FAC028,Retail Pharmacy,Cairo,SKU026,Pfizer Egypt,94.58,23.9,50.5,0,0,2,5,Spring,12.0
FAC028,Retail Pharmacy,Cairo,SKU045,MUP,28.81,23.9,50.5,0,0,2,5,Spring,13.0
FAC028,Retail Pharmacy,Cairo,SKU065,Sanofi Egypt,33.47,23.9,50.5,1,0,2,5,Spring,11.0
FAC055,Hospital Pharmacy,Cairo,SKU019,Novartis Egypt,85.53,23.9,50.5,0,0,2,5,Spring,8.0
FAC055,Hospital Pharmacy,Cairo,SKU039,MSD Egypt,80.09,23.9,50.5,0,0,2,5,Spring,11.0
FAC011,Retail Pharmacy,Damietta,SKU008,Hikma Egypt,90.25,21.9,47.1,0,0,2,5,Spring,7.0
FAC038,Retail Pharmacy,Damietta,SKU050,AstraZeneca Egypt,50.45,21.9,47.1,0,0,2,5,Spring,7.0
FAC017,Retail Pharmacy,Fayoum,SKU051,Novartis Egypt,71.25,21.0,44.4,0,0,2,5,Spring,3.0
FAC002,Retail Pharmacy,Giza,SKU032,Sanofi Egypt,31.61,25.1,45.1,0,0,2,5,Spring,9.0
FAC002,Retail Pharmacy,Giza,SKU051,Novartis Egypt,76.19,25.1,45.1,0,0,2,5,Spring,6.0
FAC029,Retail Pharmacy,Giza,SKU043,GSK Egypt,29.62,25.1,45.1,0,0,2,5,Spring,10.0
FAC010,Retail Pharmacy,Kafr El Sheikh,SKU037,GSK Egypt,64.9,25.6,53.9,0,0,2,5,Spring,9.0
FAC064,Clinic Pharmacy,Kafr El Sheikh,SKU031,MSD Egypt,78.12,25.6,53.9,1,0,2,5,Spring,9.0
FAC023,Retail Pharmacy,Luxor,SKU077,Janssen Egypt,64.93,17.6,45.1,0,0,2,5,Spring,9.0
FAC026,Retail Pharmacy,Matrouh,SKU013,Amoun,33.93,23.2,45.7,0,0,2,5,Spring,9.0
FAC019,Retail Pharmacy,Minya,SKU078,Pharco,76.51,23.6,38.8,0,0,2,5,Spring,6.0
FAC046,Hospital Pharmacy,Minya,SKU013,Amoun,33.71,23.6,38.8,0,0,2,5,Spring,12.0
FAC035,Retail Pharmacy,Monufia,SKU013,Amoun,33.21,12.3,45.0,0,0,2,5,Spring,9.0
FAC035,Retail Pharmacy,Monufia,SKU025,Novo Nordisk Egypt,148.15,12.3,45.0,0,0,2,5,Spring,3.0
FAC035,Retail Pharmacy,Monufia,SKU044,SIGMA,39.18,12.3,45.0,0,0,2,5,Spring,16.0
FAC035,Retail Pharmacy,Monufia,SKU053,Pfizer Egypt,89.4,12.3,45.0,0,0,2,5,Spring,7.0
FAC027,Retail Pharmacy,New Valley,SKU078,Pharco,80.02,16.5,48.9,0,0,2,5,Spring,10.0
FAC054,Hospital Pharmacy,New Valley,SKU011,EIPICO,44.37,16.5,48.9,0,0,2,5,Spring,3.0
FAC015,Retail Pharmacy,North Sinai,SKU036,Sanofi Egypt,196.43,24.0,42.9,0,0,2,5,Spring,2.0
FAC012,Retail Pharmacy,Port Said,SKU044,SIGMA,37.66,18.3,45.4,1,0,2,5,Spring,23.0
FAC039,Retail Pharmacy,Port Said,SKU046,Memphis,39.07,18.3,45.4,0,0,2,5,Spring,4.0
FAC004,Retail Pharmacy,Qalyubia,SKU061,Leo Egypt,128.95,14.9,50.7,0,0,2,5,Spring,2.0
FAC022,Retail Pharmacy,Qena,SKU029,Merck Egypt,66.97,25.0,50.7,0,0,2,5,Spring,13.0
FAC049,Hospital Pharmacy,Qena,SKU035,Sanofi Egypt,137.05,25.0,50.7,0,0,2,5,Spring,7.0
FAC025,Retail Pharmacy,Red Sea,SKU007,GSK Egypt,122.82,23.3,45.7,1,0,2,5,Spring,11.0
FAC025,Retail Pharmacy,Red Sea,SKU033,Pfizer Egypt,39.79,23.3,45.7,0,0,2,5,Spring,10.0
FAC025,Retail Pharmacy,Red Sea,SKU043,GSK Egypt,29.94,23.3,45.7,0,0,2,5,Spring,8.0
FAC025,Retail Pharmacy,Red Sea,SKU079,GSK Egypt,145.21,23.3,45.7,0,0,2,5,Spring,10.0
FAC052,Hospital Pharmacy,Red Sea,SKU031,MSD Egypt,76.35,23.3,45.7,0,0,2,5,Spring,18.0
FAC006,Retail Pharmacy,Sharqia,SKU030,Novartis Egypt,103.23,21.6,38.8,0,0,2,5,Spring,6.0
FAC033,Retail Pharmacy,Sharqia,SKU021,CID,43.38,21.6,38.8,0,0,2,5,Spring,11.0
FAC060,Clinic Pharmacy,Sharqia,SKU073,Pfizer Egypt,87.16,21.6,38.8,0,0,2,5,Spring,3.0
FAC021,Retail Pharmacy,Sohag,SKU050,AstraZeneca Egypt,51.41,20.8,44.2,0,0,2,5,Spring,7.0
FAC048,Hospital Pharmacy,Sohag,SKU040,UCB Egypt,42.94,20.8,44.2,0,0,2,5,Spring,23.0
FAC016,Retail Pharmacy,South Sinai,SKU005,GSK Egypt,59.59,23.4,53.3,0,0,2,5,Spring,14.0
FAC043,Hospital Pharmacy,South Sinai,SKU009,Pharco,74.12,23.4,53.3,1,0,2,5,Spring,6.0
FAC043,Hospital Pharmacy,South Sinai,SKU031,MSD Egypt,72.88,23.4,53.3,0,0,2,5,Spring,13.0
FAC043,Hospital Pharmacy,South Sinai,SKU035,Sanofi Egypt,135.29,23.4,53.3,0,0,2,5,Spring,9.0
FAC014,Retail Pharmacy,Suez,SKU050,AstraZeneca Egypt,52.99,9.9,44.8,0,0,2,5,Spring,8.0
FAC003,Retail Pharmacy,Alexandria,SKU042,UCB Egypt,55.51,19.8,52.8,0,0,3,5,Spring,11.0
FAC024,Retail Pharmacy,Aswan,SKU004,Novartis Egypt,46.72,22.6,42.3,0,0,3,5,Spring,16.0
FAC024,Retail Pharmacy,Aswan,SKU019,Novartis Egypt,90.01,22.6,42.3,0,0,3,5,Spring,6.0
FAC024,Retail Pharmacy,Aswan,SKU025,Novo Nordisk Egypt,144.14,22.6,42.3,0,0,3,5,Spring,3.0
FAC051,Hospital Pharmacy,Aswan,SKU031,MSD Egypt,72.96,22.6,42.3,0,0,3,5,Spring,14.0
FAC009,Retail Pharmacy,Beheira,SKU003,Abbott Egypt,38.2,14.9,33.4,0,0,3,5,Spring,14.0
FAC032,Retail Pharmacy,Dakahlia,SKU053,Pfizer Egypt,88.14,16.0,36.9,0,0,3,5,Spring,5.0
FAC038,Retail Pharmacy,Damietta,SKU075,Novartis Egypt,51.53,17.6,39.5,0,0,3,5,Spring,11.0
FAC007,Retail Pharmacy,Gharbia,SKU007,GSK Egypt,119.29,7.8,48.3,0,0,3,5,Spring,8.0
FAC034,Retail Pharmacy,Gharbia,SKU061,Leo Egypt,132.82,7.8,48.3,0,0,3,5,Spring,2.0
FAC056,Hospital Pharmacy,Giza,SKU001,EVA Pharma,23.92,13.5,46.3,0,0,3,5,Spring,30.0
FAC013,Retail Pharmacy,Ismailia,SKU053,Pfizer Egypt,83.95,6.6,46.9,0,0,3,5,Spring,4.0
FAC037,Retail Pharmacy,Kafr El Sheikh,SKU064,EIPICO,52.82,28.5,48.2,0,0,3,5,Spring,5.0
FAC037,Retail Pharmacy,Kafr El Sheikh,SKU079,GSK Egypt,148.82,28.5,48.2,0,0,3,5,Spring,10.0
FAC023,Retail Pharmacy,Luxor,SKU048,Acino Egypt,67.04,22.8,47.0,0,0,3,5,Spring,6.0
FAC062,Clinic Pharmacy,Monufia,SKU010,Hikma Egypt,117.82,14.3,50.9,0,0,3,5,Spring,3.0
FAC062,Clinic Pharmacy,Monufia,SKU020,Merck Egypt,49.01,14.3,50.9,0,0,3,5,Spring,10.0
FAC062,Clinic Pharmacy,Monufia,SKU063,GSK Egypt,60.38,14.3,50.9,0,0,3,5,Spring,5.0
FAC015,Retail Pharmacy,North Sinai,SKU061,Leo Egypt,128.45,21.4,41.1,0,0,3,5,Spring,3.0
FAC042,Retail Pharmacy,North Sinai,SKU056,Schering Egypt,17.03,21.4,41.1,0,0,3,5,Spring,4.0
FAC004,Retail Pharmacy,Qalyubia,SKU076,Lundbeck Egypt,124.69,12.4,42.5,0,0,3,5,Spring,2.0
FAC006,Retail Pharmacy,Sharqia,SKU060,Pfizer Egypt,78.7,29.6,44.4,0,0,3,5,Spring,4.0
FAC006,Retail Pharmacy,Sharqia,SKU077,Janssen Egypt,64.17,29.6,44.4,0,0,3,5,Spring,8.0
FAC060,Clinic Pharmacy,Sharqia,SKU068,Sanofi Egypt,164.38,29.6,44.4,0,0,3,5,Spring,6.0
FAC021,Retail Pharmacy,Sohag,SKU042,UCB Egypt,56.36,15.0,44.8,0,0,3,5,Spring,8.0
FAC048,Hospital Pharmacy,Sohag,SKU057,Pfizer Egypt,57.97,15.0,44.8,0,0,3,5,Spring,5.0
FAC043,Hospital Pharmacy,South Sinai,SKU067,Schering Egypt,18.08,17.3,49.4,0,0,3,5,Spring,5.0
FAC003,Retail Pharmacy,Alexandria,SKU047,EIPICO,46.55,10.8,41.7,1,1,4,5,Spring,10.0
FAC020,Retail Pharmacy,Assiut,SKU049,Aspen Egypt,27.16,26.9,51.6,0,1,4,5,Spring,9.0
FAC020,Retail Pharmacy,Assiut,SKU052,Sanofi Egypt,67.18,26.9,51.6,1,1,4,5,Spring,3.0
FAC047,Hospital Pharmacy,Assiut,SKU018,Janssen Egypt,55.44,26.9,51.6,1,1,4,5,Spring,19.0
FAC024,Retail Pharmacy,Aswan,SKU013,Amoun,35.52,20.1,37.2,0,1,4,5,Spring,13.0
FAC024,Retail Pharmacy,Aswan,SKU037,GSK Egypt,62.64,20.1,37.2,0,1,4,5,Spring,8.0
FAC051,Hospital Pharmacy,Aswan,SKU023,Sanofi Egypt,535.09,20.1,37.2,0,1,4,5,Spring,6.0
FAC009,Retail Pharmacy,Beheira,SKU044,SIGMA,38.44,13.4,44.3,0,1,4,5,Spring,21.0
FAC009,Retail Pharmacy,Beheira,SKU050,AstraZeneca Egypt,50.97,13.4,44.3,0,1,4,5,Spring,7.0
FAC036,Retail Pharmacy,Beheira,SKU073,Pfizer Egypt,86.88,13.4,44.3,0,1,4,5,Spring,2.0
FAC063,Clinic Pharmacy,Beheira,SKU033,Pfizer Egypt,42.53,13.4,44.3,0,1,4,5,Spring,6.0
FAC018,Retail Pharmacy,Beni Suef,SKU023,Sanofi Egypt,511.03,13.0,39.9,0,1,4,5,Spring,2.0
FAC045,Hospital Pharmacy,Beni Suef,SKU014,CID,21.74,13.0,39.9,0,1,4,5,Spring,25.0
FAC001,Retail Pharmacy,Cairo,SKU035,Sanofi Egypt,128.68,16.6,36.3,0,1,4,5,Spring,5.0
FAC001,Retail Pharmacy,Cairo,SKU079,GSK Egypt,144.07,16.6,36.3,1,1,4,5,Spring,9.0
FAC028,Retail Pharmacy,Cairo,SKU012,Sanofi Egypt,39.25,16.6,36.3,0,1,4,5,Spring,12.0
FAC028,Retail Pharmacy,Cairo,SKU019,Novartis Egypt,89.81,16.6,36.3,0,1,4,5,Spring,3.0
FAC059,Clinic Pharmacy,Dakahlia,SKU022,Servier Egypt,91.75,16.7,36.0,0,1,4,5,Spring,7.0
FAC059,Clinic Pharmacy,Dakahlia,SKU031,MSD Egypt,74.87,16.7,36.0,0,1,4,5,Spring,6.0
FAC059,Clinic Pharmacy,Dakahlia,SKU046,Memphis,38.44,16.7,36.0,0,1,4,5,Spring,3.0
FAC011,Retail Pharmacy,Damietta,SKU041,Bayer Egypt,35.02,14.4,41.8,1,1,4,5,Spring,9.0
FAC038,Retail Pharmacy,Damietta,SKU009,Pharco,74.22,14.4,41.8,0,1,4,5,Spring,5.0
FAC038,Retail Pharmacy,Damietta,SKU017,Takeda Egypt,77.47,14.4,41.8,0,1,4,5,Spring,10.0
FAC038,Retail Pharmacy,Damietta,SKU073,Pfizer Egypt,86.49,14.4,41.8,0,1,4,5,Spring,3.0
FAC007,Retail Pharmacy,Gharbia,SKU072,CID,24.77,24.6,32.6,1,1,4,5,Spring,11.0
FAC061,Clinic Pharmacy,Gharbia,SKU043,GSK Egypt,30.22,24.6,32.6,0,1,4,5,Spring,6.0
FAC002,Retail Pharmacy,Giza,SKU022,Servier Egypt,94.82,19.9,49.8,0,1,4,5,Spring,6.0
FAC029,Retail Pharmacy,Giza,SKU027,AstraZeneca Egypt,102.23,19.9,49.8,0,1,4,5,Spring,7.0
FAC029,Retail Pharmacy,Giza,SKU044,SIGMA,36.9,19.9,49.8,0,1,4,5,Spring,15.0
FAC013,Retail Pharmacy,Ismailia,SKU038,AstraZeneca Egypt,143.21,20.7,44.8,0,1,4,5,Spring,5.0
FAC010,Retail Pharmacy,Kafr El Sheikh,SKU038,AstraZeneca Egypt,148.5,13.7,44.7,0,1,4,5,Spring,4.0
FAC023,Retail Pharmacy,Luxor,SKU070,Amoun,39.17,11.8,36.6,1,1,4,5,Spring,10.0
FAC023,Retail Pharmacy,Luxor,SKU072,CID,25.38,11.8,36.6,0,1,4,5,Spring,14.0
FAC050,Hospital Pharmacy,Luxor,SKU062,EVA Pharma,26.47,11.8,36.6,0,1,4,5,Spring,25.0
FAC026,Retail Pharmacy,Matrouh,SKU057,Pfizer Egypt,56.87,8.0,51.3,0,1,4,5,Spring,5.0
FAC046,Hospital Pharmacy,Minya,SKU078,Pharco,77.29,19.6,40.2,0,1,4,5,Spring,8.0
FAC035,Retail Pharmacy,Monufia,SKU005,GSK Egypt,60.48,15.2,44.1,1,1,4,5,Spring,10.0
FAC027,Retail Pharmacy,New Valley,SKU024,Novo Nordisk Egypt,144.86,16.1,47.0,0,1,4,5,Spring,3.0
FAC012,Retail Pharmacy,Port Said,SKU014,CID,22.83,20.9,45.9,0,1,4,5,Spring,19.0
FAC012,Retail Pharmacy,Port Said,SKU033,Pfizer Egypt,41.24,20.9,45.9,0,1,4,5,Spring,5.0
FAC039,Retail Pharmacy,Port Said,SKU008,Hikma Egypt,89.05,20.9,45.9,0,1,4,5,Spring,4.0
FAC004,Retail Pharmacy,Qalyubia,SKU032,Sanofi Egypt,30.65,14.8,45.3,0,1,4,5,Spring,9.0
FAC022,Retail Pharmacy,Qena,SKU076,Lundbeck Egypt,131.33,27.1,36.8,0,1,4,5,Spring,2.0
FAC049,Hospital Pharmacy,Qena,SKU022,Servier Egypt,96.12,27.1,36.8,0,1,4,5,Spring,8.0
FAC049,Hospital Pharmacy,Qena,SKU071,Bayer Egypt,42.14,27.1,36.8,0,1,4,5,Spring,16.0
FAC060,Clinic Pharmacy,Sharqia,SKU023,Sanofi Egypt,510.06,21.9,41.9,0,1,4,5,Spring,2.0
FAC021,Retail Pharmacy,Sohag,SKU017,Takeda Egypt,77.01,13.2,45.8,0,1,4,5,Spring,12.0
FAC048,Hospital Pharmacy,Sohag,SKU043,GSK Egypt,29.52,13.2,45.8,0,1,4,5,Spring,20.0
FAC016,Retail Pharmacy,South Sinai,SKU035,Sanofi Egypt,133.01,18.2,33.8,0,1,4,5,Spring,5.0
FAC030,Retail Pharmacy,Alexandria,SKU022,Servier Egypt,95.29,16.5,38.5,0,1,5,5,Spring,6.0
FAC030,Retail Pharmacy,Alexandria,SKU060,Pfizer Egypt,79.56,16.5,38.5,1,1,5,5,Spring,4.0
FAC057,Clinic Pharmacy,Alexandria,SKU001,EVA Pharma,23.52,16.5,38.5,0,1,5,5,Spring,10.0
FAC047,Hospital Pharmacy,Assiut,SKU010,Hikma Egypt,110.73,15.2,43.3,0,1,5,5,Spring,5.0
FAC047,Hospital Pharmacy,Assiut,SKU064,EIPICO,51.48,15.2,43.3,0,1,5,5,Spring,6.0
FAC024,Retail Pharmacy,Aswan,SKU003,Abbott Egypt,38.38,22.9,39.3,0,1,5,5,Spring,19.0
FAC009,Retail Pharmacy,Beheira,SKU039,MSD Egypt,76.67,23.6,48.0,0,1,5,5,Spring,9.0
FAC063,Clinic Pharmacy,Beheira,SKU003,Abbott Egypt,39.51,23.6,48.0,0,1,5,5,Spring,14.0
FAC063,Clinic Pharmacy,Beheira,SKU019,Novartis Egypt,90.37,23.6,48.0,1,1,5,5,Spring,3.0
FAC018,Retail Pharmacy,Beni Suef,SKU021,CID,42.75,12.8,42.9,0,1,5,5,Spring,11.0
FAC045,Hospital Pharmacy,Beni Suef,SKU022,Servier Egypt,91.34,12.8,42.9,1,1,5,5,Spring,10.0
FAC028,Retail Pharmacy,Cairo,SKU014,CID,22.07,13.9,41.8,0,1,5,5,Spring,14.0
FAC028,Retail Pharmacy,Cairo,SKU057,Pfizer Egypt,58.52,13.9,41.8,0,1,5,5,Spring,3.0
FAC055,Hospital Pharmacy,Cairo,SKU050,AstraZeneca Egypt,49.99,13.9,41.8,0,1,5,5,Spring,8.0
FAC005,Retail Pharmacy,Dakahlia,SKU045,MUP,28.03,14.1,48.2,0,1,5,5,Spring,7.0
FAC059,Clinic Pharmacy,Dakahlia,SKU036,Sanofi Egypt,182.38,14.1,48.2,0,1,5,5,Spring,1.0
FAC038,Retail Pharmacy,Damietta,SKU018,Janssen Egypt,53.93,4.4,45.5,0,1,5,5,Spring,9.0
FAC017,Retail Pharmacy,Fayoum,SKU006,GSK Egypt,50.58,15.9,39.7,0,1,5,5,Spring,7.0
FAC017,Retail Pharmacy,Fayoum,SKU009,Pharco,72.67,15.9,39.7,0,1,5,5,Spring,6.0
FAC017,Retail Pharmacy,Fayoum,SKU056,Schering Egypt,16.88,15.9,39.7,0,1,5,5,Spring,2.0
FAC044,Hospital Pharmacy,Fayoum,SKU067,Schering Egypt,18.69,15.9,39.7,0,1,5,5,Spring,4.0
FAC061,Clinic Pharmacy,Gharbia,SKU020,Merck Egypt,49.82,25.9,44.8,0,1,5,5,Spring,14.0
FAC002,Retail Pharmacy,Giza,SKU017,Takeda Egypt,79.44,8.7,48.7,0,1,5,5,Spring,7.0
FAC013,Retail Pharmacy,Ismailia,SKU014,CID,21.78,10.1,46.2,0,1,5,5,Spring,14.0
FAC013,Retail Pharmacy,Ismailia,SKU045,MUP,27.99,10.1,46.2,0,1,5,5,Spring,9.0
FAC010,Retail Pharmacy,Kafr El Sheikh,SKU006,GSK Egypt,51.33,20.5,38.2,0,1,5,5,Spring,6.0
FAC037,Retail Pharmacy,Kafr El Sheikh,SKU045,MUP,28.12,20.5,38.2,0,1,5,5,Spring,6.0
FAC037,Retail Pharmacy,Kafr El Sheikh,SKU054,Lundbeck Egypt,106.58,20.5,38.2,0,1,5,5,Spring,4.0
FAC037,Retail Pharmacy,Kafr El Sheikh,SKU067,Schering Egypt,18.03,20.5,38.2,0,1,5,5,Spring,4.0
FAC064,Clinic Pharmacy,Kafr El Sheikh,SKU009,Pharco,72.62,20.5,38.2,0,1,5,5,Spring,3.0
FAC062,Clinic Pharmacy,Monufia,SKU038,AstraZeneca Egypt,146.44,15.5,51.4,0,1,5,5,Spring,4.0
FAC054,Hospital Pharmacy,New Valley,SKU007,GSK Egypt,118.31,13.2,47.7,0,1,5,5,Spring,6.0
FAC054,Hospital Pharmacy,New Valley,SKU058,Pfizer Egypt,80.29,13.2,47.7,0,1,5,5,Spring,4.0
FAC015,Retail Pharmacy,North Sinai,SKU013,Amoun,33.21,17.7,47.9,0,1,5,5,Spring,12.0
FAC015,Retail Pharmacy,North Sinai,SKU043,GSK Egypt,29.08,17.7,47.9,0,1,5,5,Spring,14.0
FAC039,Retail Pharmacy,Port Said,SKU006,GSK Egypt,51.85,14.6,42.2,0,1,5,5,Spring,6.0
FAC025,Retail Pharmacy,Red Sea,SKU010,Hikma Egypt,115.47,13.8,48.6,0,1,5,5,Spring,3.0
FAC025,Retail Pharmacy,Red Sea,SKU014,CID,22.05,13.8,48.6,1,1,5,5,Spring,17.0
FAC006,Retail Pharmacy,Sharqia,SKU069,AstraZeneca Egypt,54.55,24.8,42.6,0,1,5,5,Spring,4.0
FAC006,Retail Pharmacy,Sharqia,SKU078,Pharco,75.3,24.8,42.6,0,1,5,5,Spring,6.0
FAC021,Retail Pharmacy,Sohag,SKU031,MSD Egypt,75.58,22.5,39.6,0,1,5,5,Spring,10.0
FAC014,Retail Pharmacy,Suez,SKU026,Pfizer Egypt,91.31,28.2,48.6,0,1,5,5,Spring,10.0
